,phrase,label,sentiment,subjectivity,language,count
Dunkeln,Dunkeln,MISC,0.0,0.0,de,1
Menschheit</li><li>,Menschheit</li><li>,MISC,,,de,1
Atomexperten,Atomexperten,MISC,,,de,1
Fußball-Weltmeisterschaft,Fußball-Weltmeisterschaft,MISC,,,de,1
ZDFheute Nachrichten,ZDFheute Nachrichten,MISC,,,de,1
27.10.2022,27.10.2022,MISC,,,de,1
Kampf gegen die Inflation,Kampf gegen die Inflation,MISC,,,de,1
Gas-Lieferungen,Gas-Lieferungen,MISC,,,de,1
US-Verteidigungsminist,US-Verteidigungsminist,MISC,,,de,1
Täter-Opfer-Umkehr,Täter-Opfer-Umkehr,MISC,,,de,1
Iranische Drohnenausbilder,Iranische Drohnenausbilder,MISC,,,de,1
Nacht in die Ukraine,Nacht in die Ukraine,MISC,,,de,1
Angst vorm Blackout,Angst vorm Blackout,MISC,,,de,1
Brandenburgs Kita-Essen,Brandenburgs Kita-Essen,MISC,,,de,1
Unternehmergespräch,Unternehmergespräch,MISC,,,de,1
sächsischen,sächsischen,MISC,,,de,1
"WELT Nachrichtensender
</li><li>Krieg","WELT Nachrichtensender
</li><li>Krieg",MISC,,,de,1
Ich sag dir,Ich sag dir,MISC,,,de,1
Rebuild Ukraine,Rebuild Ukraine,MISC,,,de,1
Kreml-Taten,Kreml-Taten,MISC,,,de,1
Luftangriffen in der Ukraine,Luftangriffen in der Ukraine,MISC,,,de,1
Eskalation +++,Eskalation +++,MISC,,,de,1
Devisendiebstahl vor +++,Devisendiebstahl vor +++,MISC,,,de,1
Soldaten-Blogger,Soldaten-Blogger,MISC,,,de,1
All…,All…,MISC,,,de,1
Ifo-Geschäftsklima,Ifo-Geschäftsklima,MISC,,,de,1
Markit-Einkaufsmanager-,Markit-Einkaufsmanager-,MISC,,,de,1
Europäischer Gaspreis,Europäischer Gaspreis,MISC,,,de,1
Lindner,Lindner,MISC,,,de,1
TTF Future,TTF Future,MISC,,,de,1
Russengas,Russengas,MISC,,,de,1
The Insider,The Insider,MISC,,,de,1
Megawattstunde unter 100 Euro,Megawattstunde unter 100 Euro,MISC,,,de,1
US-Amtskollegen,US-Amtskollegen,MISC,,,de,1
Kriegs-Ausbruch,Kriegs-Ausbruch,MISC,,,de,1
LindnerVor,LindnerVor,MISC,,,de,1
Wut der Wütenden,Wut der Wütenden,MISC,,,de,1
Wetter,Wetter,MISC,,,de,1
Streit um Gas und Rüstung,Streit um Gas und Rüstung,MISC,,,de,1
Kanzleramt,Kanzleramt,MISC,,,de,1
Euro-Schwäche,Euro-Schwäche,MISC,,,de,1
Energie-Defensive,Energie-Defensive,MISC,,,de,1
Europas Alarmsti,Europas Alarmsti,MISC,,,de,1
Eskalation des Kriegs,Eskalation des Kriegs,MISC,,,de,1
Zähe EU-Debatte,Zähe EU-Debatte,MISC,,,de,1
russisch-belarussischen,russisch-belarussischen,MISC,,,de,1
Zehn Stunden,Zehn Stunden,MISC,,,de,1
Bemühte Einigkeit,Bemühte Einigkeit,MISC,,,de,1
Warum Frauen die Gaskrise,Warum Frauen die Gaskrise,MISC,,,de,1
Jenny,Jenny,MISC,,,de,1
Angriff auf ukrainische Energienetze,Angriff auf ukrainische Energienetze,MISC,,,de,1
iberische,iberische,MISC,,,de,1
Wir ware…,Wir ware…,MISC,,,de,1
Midcat-Pipeline,Midcat-Pipeline,MISC,,,de,1
Erdgaspreis,Erdgaspreis,MISC,,,de,1
Wasserstoff-Testlieferung,Wasserstoff-Testlieferung,MISC,,,de,1
ARD-Reportage,ARD-Reportage,MISC,,,de,1
Kunst des Möglichen,Kunst des Möglichen,MISC,,,de,1
Didymos,Didymos,MISC,,,de,1
SAN FRANC,SAN FRANC,MISC,,,de,1
Berlins Niederlage,Berlins Niederlage,MISC,,,de,1
Streit über Pipeline,Streit über Pipeline,MISC,,,de,1
Montagmittag,Montagmittag,MISC,,,de,1
Größtes Problem des,Größtes Problem des,MISC,,,de,1
Deep Dive,Deep Dive,MISC,,,de,1
Amtskolleg,Amtskolleg,MISC,,,de,1
Veränder,Veränder,MISC,,,de,1
SPD-Kanzlers,SPD-Kanzlers,MISC,,,de,1
russischen Medienberichten,russischen Medienberichten,MISC,,,de,1
Jahrzehnts,Jahrzehnts,MISC,,,de,1
EZB-Zinsentscheidung,EZB-Zinsentscheidung,MISC,,,de,1
Donnersta,Donnersta,MISC,,,de,1
Russische Terroristen,Russische Terroristen,MISC,,,de,1
Incels,Incels,MISC,,,de,1
Kein Heft wegen Gasmangel,Kein Heft wegen Gasmangel,MISC,,,de,1
Joko & Klaas,Joko & Klaas,MISC,,,de,1
Joko &amp,Joko &amp,MISC,,,de,1
Neue Luftangriffe,Neue Luftangriffe,MISC,,,de,1
Spiegel“-Ausgabe,Spiegel“-Ausgabe,MISC,,,de,1
KURZMELDUNGEN - News,KURZMELDUNGEN - News,MISC,,,de,1
Abkommen,Abkommen,MISC,,,de,1
Nivea-Herstellers,Nivea-Herstellers,MISC,,,de,1
Abkommen zur gemeinsamen Seegrenze,Abkommen zur gemeinsamen Seegrenze,MISC,,,de,1
Solaris-CEO,Solaris-CEO,MISC,,,de,1
BerlinDas,BerlinDas,MISC,,,de,1
Lohn-Angebot,Lohn-Angebot,MISC,,,de,1
Li,Li,MISC,0.0,0.5,de,1
Dritte Weltkrieg,Dritte Weltkrieg,MISC,,,de,1
Mega-Bedrohungen,Mega-Bedrohungen,MISC,,,de,1
Von Jahr zu Jahr,Von Jahr zu Jahr,MISC,,,de,1
SPIEGEL-Journalistin,SPIEGEL-Journalistin,MISC,,,de,1
September-Rechnung,September-Rechnung,MISC,,,de,1
Kriegsfall,Kriegsfall,MISC,,,de,1
Der Wunsch,Der Wunsch,MISC,,,de,1
Priedanga,Priedanga,MISC,,,de,1
Eskalation von 1962,Eskalation von 1962,MISC,,,de,1
Kubakrise,Kubakrise,MISC,,,de,1
Tue Gutes,Tue Gutes,MISC,,,de,1
Diesel-Preise,Diesel-Preise,MISC,,,de,1
NDR</em>-Recherchen,NDR</em>-Recherchen,MISC,,,de,1
Hoher Gaspreis,Hoher Gaspreis,MISC,,,de,1
GOLDENER,GOLDENER,MISC,,,de,1
Ã–konomen,Ã–konomen,MISC,,,de,1
Containerschiff in HamburgDas,Containerschiff in HamburgDas,MISC,,,de,1
Sparen während der Coronakrise,Sparen während der Coronakrise,MISC,,,de,1
Entwarnung für Verbraucher,Entwarnung für Verbraucher,MISC,,,de,1
negati,negati,MISC,,,de,1
Ukr… cuAh,Ukr… cuAh,MISC,,,de,1
Gaspreis in,Gaspreis in,MISC,,,de,1
Gaspreis an Europas Märkten,Gaspreis an Europas Märkten,MISC,,,de,1
Spot-Preis,Spot-Preis,MISC,,,de,1
Die Stimmung,Die Stimmung,MISC,,,de,1
Tag Millionen Euro,Tag Millionen Euro,MISC,,,de,1
Â© IMAGO,Â© IMAGO,MISC,,,de,1
Umsatztreibâ€¦ Der Black Friday,Umsatztreibâ€¦ Der Black Friday,MISC,,,de,1
Milliarden-Verlust,Milliarden-Verlust,MISC,,,de,1
Puttle leOeup,Puttle leOeup,MISC,,,de,1
Gewinn bricht,Gewinn bricht,MISC,,,de,1
Pop-Titan,Pop-Titan,MISC,,,de,1
Atomwaffen-Gebärden,Atomwaffen-Gebärden,MISC,,,de,1
sozialdemokratischer,sozialdemokratischer,MISC,,,de,1
Ukraine-Russland-Krieg,Ukraine-Russland-Krieg,MISC,,,de,1
russischen TV-Sender,russischen TV-Sender,MISC,,,de,1
Wer nachts die Rollläden,Wer nachts die Rollläden,MISC,,,de,1
ukrainischer Armee,ukrainischer Armee,MISC,,,de,1
Strack-Zimmermann-Kritik,Strack-Zimmermann-Kritik,MISC,,,de,1
Kampfpanzer-Debatte,Kampfpanzer-Debatte,MISC,,,de,1
Friedensplan +++,Friedensplan +++,MISC,,,de,1
Land spiele,Land spiele,MISC,,,de,1
Voice of America,Voice of America,MISC,,,de,1
Südukraine +++,Südukraine +++,MISC,,,de,1
Hangrutsche,Hangrutsche,MISC,,,de,1
The Cord,The Cord,MISC,,,de,1
Space Based Solar Power,Space Based Solar Power,MISC,,,de,1
Chat GPT,Chat GPT,MISC,,,de,1
Der völlig irre Energiemarkt,Der völlig irre Energiemarkt,MISC,,,de,1
Wärme+,Wärme+,MISC,,,de,1
Aggressorstaates,Aggressorstaates,MISC,,,de,1
Mega-Streik,Mega-Streik,MISC,0.0,0.0,de,1
estnischen,estnischen,MISC,,,de,1
Nato-Beistandsverpflichtung,Nato-Beistandsverpflichtung,MISC,,,de,1
sozialdemokratischen,sozialdemokratischen,MISC,,,de,1
LNG-Abhängigkeit,LNG-Abhängigkeit,MISC,,,de,1
kommenden Jahr,kommenden Jahr,MISC,,,de,1
IEA-Chef,IEA-Chef,MISC,0.0,0.0,de,1
Putsch in Brasilien,Putsch in Brasilien,MISC,,,de,1
Leopard 2A4,Leopard 2A4,MISC,,,de,1
Englische,Englische,MISC,,,de,1
Letztes Jahr,Letztes Jahr,MISC,,,de,1
Solaroffensive,Solaroffensive,MISC,,,de,1
Luftabwehr-Übungen,Luftabwehr-Übungen,MISC,,,de,1
Söldnergruppe,Söldnergruppe,MISC,,,de,1
gelief,gelief,MISC,,,de,1
Kommentar - Scholz' Panzer-Zögern,Kommentar - Scholz' Panzer-Zögern,MISC,,,de,1
Ukrainetalk,Ukrainetalk,MISC,,,de,1
Zeitenwende?“Foto,Zeitenwende?“Foto,MISC,,,de,1
Der letzte norwegis…,Der letzte norwegis…,MISC,,,de,1
Der letzte norwegische,Der letzte norwegische,MISC,,,de,1
Wahnsinn!,Wahnsinn!,MISC,,,de,1
russischen Kämpfern,russischen Kämpfern,MISC,,,de,1
Apple Podcasts,Apple Podcasts,MISC,,,de,1
Castbox,Castbox,MISC,,,de,1
Sagen Sie uns Ihre Meinung,Sagen Sie uns Ihre Meinung,MISC,,,de,1
Heute Morgen,Heute Morgen,MISC,,,de,1
Rollenspielelemente,Rollenspielelemente,MISC,,,de,1
Windows-PC,Windows-PC,MISC,,,de,1
Russen-Militär,Russen-Militär,MISC,,,de,1
Berlin-Wahl Kleinparteien,Berlin-Wahl Kleinparteien,MISC,,,de,1
Gulagu.net,Gulagu.net,MISC,,,de,1
Überläufer-Trend,Überläufer-Trend,MISC,,,de,1
Se,Se,MISC,1.0,0.0,de,1
sowjetischen Marine,sowjetischen Marine,MISC,,,de,1
n-tv NACHRICHTENMehr,n-tv NACHRICHTENMehr,MISC,,,de,1
Waffenlieferungs-Debatte,Waffenlieferungs-Debatte,MISC,,,de,1
Machtrausch,Machtrausch,MISC,,,de,1
Kriegsendes,Kriegsendes,MISC,,,de,1
Eskalation  fr.de,Eskalation  fr.de,MISC,,,de,1
Deutschland Leopard-Panzer,Deutschland Leopard-Panzer,MISC,,,de,1
Panzer-Ramstein,Panzer-Ramstein,MISC,,,de,1
Wandel in der Ukraine,Wandel in der Ukraine,MISC,,,de,1
Kampfpanzer-Entscheidung,Kampfpanzer-Entscheidung,MISC,,,de,1
Anti-Terror-Einsatz,Anti-Terror-Einsatz,MISC,0.0,0.0,de,1
Bedürftige Berliner,Bedürftige Berliner,MISC,,,de,1
Leopard“-Panzern an +++,Leopard“-Panzern an +++,MISC,,,de,1
Star Wars“-Star,Star Wars“-Star,MISC,,,de,1
Krim-Rückeroberung,Krim-Rückeroberung,MISC,,,de,1
Mehr Mut,Mehr Mut,MISC,,,de,1
Präsidialamts,Präsidialamts,MISC,,,de,1
Gefühl der Angst,Gefühl der Angst,MISC,,,de,1
Angriff im Zug,Angriff im Zug,MISC,,,de,1
Mehr … Polen,Mehr … Polen,MISC,,,de,1
Ukraine 60,Ukraine 60,MISC,,,de,1
PT-91,PT-91,MISC,,,de,1
Hochstapler-Phänomen,Hochstapler-Phänomen,MISC,,,de,1
Vogue-Chefin,Vogue-Chefin,MISC,,,de,1
Furchtbare Schlacht - Kapitulation,Furchtbare Schlacht - Kapitulation,MISC,,,de,1
El-ErianDer Ökonom,El-ErianDer Ökonom,MISC,,,de,1
Vogelgrippe-Ausbruch,Vogelgrippe-Ausbruch,MISC,,,de,1
Meine Hände zittern,Meine Hände zittern,MISC,,,de,1
Angriff auf Pelosi,Angriff auf Pelosi,MISC,,,de,1
Angriff auf den Ehemann,Angriff auf den Ehemann,MISC,,,de,1
US-Justiz Videos,US-Justiz Videos,MISC,,,de,1
NATO-Admiral,NATO-Admiral,MISC,,,de,1
NATO-Militärausschusses,NATO-Militärausschusses,MISC,,,de,1
FAZ.NET,FAZ.NET,MISC,,,de,1
Der Kater,Der Kater,MISC,,,de,1
Die Inflation in den USA,Die Inflation in den USA,MISC,,,de,1
Bi,Bi,MISC,,,de,1
Senats gegen Energiearmut Unterstützung,Senats gegen Energiearmut Unterstützung,MISC,,,de,1
Schah-Regime,Schah-Regime,MISC,,,de,1
Spezialkräfte,Spezialkräfte,MISC,,,de,1
islamischen Revolution,islamischen Revolution,MISC,,,de,1
Leopard 2A6,Leopard 2A6,MISC,,,de,1
Anlagenzertifikat,Anlagenzertifikat,MISC,,,de,1
Bundeswehrverbands,Bundeswehrverbands,MISC,,,de,1
Eine groß,Eine groß,MISC,,,de,1
Burgenländische,Burgenländische,MISC,,,de,1
US-Kampfpanzer,US-Kampfpanzer,MISC,,,de,1
Verteilnetz,Verteilnetz,MISC,,,de,1
englischem,englischem,MISC,,,de,1
Streik von Amazon-Mitarbeitern,Streik von Amazon-Mitarbeitern,MISC,,,de,1
LGBT-Propaganda-Gesetz,LGBT-Propaganda-Gesetz,MISC,,,de,1
deutschen Leopard-Panzern,deutschen Leopard-Panzern,MISC,,,de,1
Vakuum-Waffe,Vakuum-Waffe,MISC,,,de,1
Panzer-Doppelbeschluss,Panzer-Doppelbeschluss,MISC,,,de,1
T-72,T-72,MISC,,,de,1
Zeit für eine Bilanz,Zeit für eine Bilanz,MISC,,,de,1
Komplize,Komplize,MISC,,,de,1
Nive,Nive,MISC,,,de,1
https://wiwoapp.wiwo.de/cmsId… Management-Blog,https://wiwoapp.wiwo.de/cmsId… Management-Blog,MISC,,,de,1
Blogger-Relevanzindex,Blogger-Relevanzindex,MISC,,,de,1
Top-100,Top-100,MISC,,,de,1
Gute Nachrichten für Verbraucherinnen und Verbraucher,Gute Nachrichten für Verbraucherinnen und Verbraucher,MISC,,,de,1
Leopard-Lieferung  +++,Leopard-Lieferung  +++,MISC,,,de,1
Folgekosten,Folgekosten,MISC,,,de,1
Vergangenes Jahr,Vergangenes Jahr,MISC,,,de,1
Preis der Rache,Preis der Rache,MISC,,,de,1
Treffen in Ramstein - WEB.DE News,Treffen in Ramstein - WEB.DE News,MISC,,,de,1
Capital,Capital,MISC,,,de,1
Zeit und Bild,Zeit und Bild,MISC,,,de,1
Wikinger-Serie,Wikinger-Serie,MISC,,,de,1
McKinsey-Studie - Strompreissenkung,McKinsey-Studie - Strompreissenkung,MISC,,,de,1
Sun Cable,Sun Cable,MISC,,,de,1
australischen,australischen,MISC,,,de,1
Strom & Gas,Strom & Gas,MISC,,,de,1
Merkur.d,Merkur.d,MISC,,,de,1
Wieland-Stecker,Wieland-Stecker,MISC,,,de,1
UN-Sondertribunal,UN-Sondertribunal,MISC,,,de,1
Blockade der Nato-Beitritte,Blockade der Nato-Beitritte,MISC,,,de,1
i000,i000,MISC,,,de,1
pel Pttleue,pel Pttleue,MISC,,,de,1
Raketenangriff auf,Raketenangriff auf,MISC,,,de,1
Oligarchenjacht in Triest,Oligarchenjacht in Triest,MISC,,,de,1
Polizei sucht,Polizei sucht,MISC,,,de,1
Amtsblatt,Amtsblatt,MISC,,,de,1
Schlags,Schlags,MISC,,,de,1
Nacht zum Sonntag zum Anhalten,Nacht zum Sonntag zum Anhalten,MISC,,,de,1
Verbrechen im Ukrainekrieg,Verbrechen im Ukrainekrieg,MISC,,,de,1
Kommt Putin,Kommt Putin,MISC,,,de,1
Quere,Quere,MISC,,,de,1
IBM-Ge,IBM-Ge,MISC,,,de,1
Triumph der Autokraten,Triumph der Autokraten,MISC,,,de,1
US-S,US-S,MISC,,,de,1
Generaldir,Generaldir,MISC,,,de,1
Erfolgen</li><l,Erfolgen</li><l,MISC,,,de,1
News zum Krieg in der Ukraine,News zum Krieg in der Ukraine,MISC,,,de,1
"Jahr 

explodiert","Jahr 

explodiert",MISC,,,de,1
Supernova,Supernova,MISC,,,de,1
Wagner-Gruppe</li><li>13:34,Wagner-Gruppe</li><li>13:34,MISC,,,de,1
Wie heiß,Wie heiß,MISC,,,de,1
Handball-Weltmeisterschaft,Handball-Weltmeisterschaft,MISC,,,de,1
Wollen Sie Designermöbel,Wollen Sie Designermöbel,MISC,,,de,1
… ... mehr Wollen Sie Designermöbel,… ... mehr Wollen Sie Designermöbel,MISC,,,de,1
Offshore-Windkraft-Industrie,Offshore-Windkraft-Industrie,MISC,,,de,1
von Konverterstationen,von Konverterstationen,MISC,,,de,1
Weltrisikobericht,Weltrisikobericht,MISC,,,de,1
GoOote,GoOote,MISC,,,de,1
lu pel Plepl,lu pel Plepl,MISC,,,de,1
lnp,lnp,MISC,,,de,1
Hoffnung auf abflauende Inflation - Höchstand,Hoffnung auf abflauende Inflation - Höchstand,MISC,,,de,1
Infektionswelle,Infektionswelle,MISC,,,de,1
XBB.1.5,XBB.1.5,MISC,,,de,1
DEFENDER-Europe 22,DEFENDER-Europe 22,MISC,,,de,1
Alles fahrt Schii,Alles fahrt Schii,MISC,,,de,1
Techno-DJs,Techno-DJs,MISC,,,de,1
Russlands Invasion in der Ukraine,Russlands Invasion in der Ukraine,MISC,,,de,1
Liveblog: ++ Soledar,Liveblog: ++ Soledar,MISC,,,de,1
Brichta und Bell,Brichta und Bell,MISC,,,de,1
Marder-Schützenpanzern,Marder-Schützenpanzern,MISC,,,de,1
Patriot-Flugabwehrbatterie,Patriot-Flugabwehrbatterie,MISC,,,de,1
Das Zögern der Bundesregierung bei Waffenlieferungen an die,Das Zögern der Bundesregierung bei Waffenlieferungen an die,MISC,,,de,1
Kinder in der Ukraine,Kinder in der Ukraine,MISC,,,de,1
Hoffnungsvoll blicken Anleger,Hoffnungsvoll blicken Anleger,MISC,,,de,1
Jahresanfangsrally,Jahresanfangsrally,MISC,,,de,1
AstroGeo,AstroGeo,MISC,,,de,1
ul><li>14:13,ul><li>14:13,MISC,,,de,1
Grenze</li><li>18:02,Grenze</li><li>18:02,MISC,,,de,1
Roman,Roman,MISC,,,de,1
Smart Heating Kampagne,Smart Heating Kampagne,MISC,,,de,1
Wrestling-Kämpfe,Wrestling-Kämpfe,MISC,,,de,1
Senator +++ Putin,Senator +++ Putin,MISC,,,de,1
Eine Hoffnung,Eine Hoffnung,MISC,,,de,1
Russland-Politik des Westens,Russland-Politik des Westens,MISC,,,de,1
Klimablog,Klimablog,MISC,,,de,1
Hurrikane,Hurrikane,MISC,,,de,1
EuropeanDebates,EuropeanDebates,MISC,,,de,1
Senator +++,Senator +++,MISC,,,de,1
Neue Mobilmachung für Manöver,Neue Mobilmachung für Manöver,MISC,,,de,1
Vorgehen des Westens,Vorgehen des Westens,MISC,,,de,1
Ukraine-Invasion Tag 329,Ukraine-Invasion Tag 329,MISC,,,de,1
Global Risks Report,Global Risks Report,MISC,,,de,1
zehn Jahre,zehn Jahre,MISC,,,de,1
Imago,Imago,MISC,,,de,1
Lie,Lie,MISC,,,de,1
Oeupekeuteele,Oeupekeuteele,MISC,,,de,1
Windkraftbranche hakt 2022,Windkraftbranche hakt 2022,MISC,,,de,1
Rekordausschreibungen,Rekordausschreibungen,MISC,,,de,1
Liste der Gründe,Liste der Gründe,MISC,,,de,1
Hoffnung auf einen Schub,Hoffnung auf einen Schub,MISC,,,de,1
… ...,… ...,MISC,,,de,1
Meine Tochter und ich s… Meine Tochter und ich,Meine Tochter und ich s… Meine Tochter und ich,MISC,,,de,1
Die Gasknappheit im,Die Gasknappheit im,MISC,,,de,1
Euro-Scheine,Euro-Scheine,MISC,,,de,1
EU-Abgeor,EU-Abgeor,MISC,,,de,1
Amerikanischer,Amerikanischer,MISC,,,de,1
Regionalgouverneur,Regionalgouverneur,MISC,,,de,1
Frieden im Südsudan,Frieden im Südsudan,MISC,,,de,1
Entsetzen,Entsetzen,MISC,,,de,1
CECAFA U20-Regionalmeisterschaft,CECAFA U20-Regionalmeisterschaft,MISC,,,de,1
Von Stellungskrieg,Von Stellungskrieg,MISC,,,de,1
Norwegen Rekord-Handelsüberschuss,Norwegen Rekord-Handelsüberschuss,MISC,,,de,1
Prognose für 2023,Prognose für 2023,MISC,,,de,1
Elektro-Ofen mit Gaskartuschen,Elektro-Ofen mit Gaskartuschen,MISC,,,de,1
Elektro-Ofen am Sonntagabend mit Gasdosen,Elektro-Ofen am Sonntagabend mit Gasdosen,MISC,,,de,1
The Näcker,The Näcker,MISC,,,de,1
Tipps und Tricks,Tipps und Tricks,MISC,,,de,1
Hydraulischer Abgleich,Hydraulischer Abgleich,MISC,,,de,1
Neue Verordnung,Neue Verordnung,MISC,,,de,1
Angriff in Dnipro,Angriff in Dnipro,MISC,,,de,1
Russlandflaggen,Russlandflaggen,MISC,,,de,1
Syrien-Politik,Syrien-Politik,MISC,,,de,1
Baby Yoda,Baby Yoda,MISC,,,de,1
Das vergangene Jahr,Das vergangene Jahr,MISC,,,de,1
Regierungschef Plenkovi,Regierungschef Plenkovi,MISC,,,de,1
Hilfskredit,Hilfskredit,MISC,,,de,1
Das-Hatten-W,Das-Hatten-W,MISC,,,de,1
Wie Kinder den Krieg in der Ukraine,Wie Kinder den Krieg in der Ukraine,MISC,,,de,1
Jur,Jur,MISC,,,de,1
Weltwirtschaftsf,Weltwirtschaftsf,MISC,,,de,1
Niederländische,Niederländische,MISC,,,de,1
Treffen in Ramstein +++,Treffen in Ramstein +++,MISC,,,de,1
internationalen Konferenz auf dem US-Luftwaffenstützpunkt Ramstein,internationalen Konferenz auf dem US-Luftwaffenstützpunkt Ramstein,MISC,,,de,1
schweizerischen,schweizerischen,MISC,,,de,1
Mein Gefühl sagt mir,Mein Gefühl sagt mir,MISC,,,de,1
Krieg in der Ukaine,Krieg in der Ukaine,MISC,,,de,1
Egypt Every Day,Egypt Every Day,MISC,,,de,1
McDonald's,McDonald's,MISC,,,de,1
Braune Friedenstauben,Braune Friedenstauben,MISC,,,de,1
HärtelPRESS,HärtelPRESS,MISC,,,de,1
völkisch-nationalistische,völkisch-nationalistische,MISC,,,de,1
Imagekamp,Imagekamp,MISC,,,de,1
Van der Bellen,Van der Bellen,MISC,,,de,1
Deutscher Realitätsverlust,Deutscher Realitätsverlust,MISC,,,de,1
Mittwoch Krieg,Mittwoch Krieg,MISC,,,de,1
Mad,Mad,MISC,,,de,1
Titanic,Titanic,MISC,,,de,1
Investiga,Investiga,MISC,,,de,1
Fastfoodkette,Fastfoodkette,MISC,,,de,1
Niederlage für Prinzessin,Niederlage für Prinzessin,MISC,,,de,1
Lady R,Lady R,MISC,,,de,1
Russlands Invasion der Ukraine,Russlands Invasion der Ukraine,MISC,,,de,1
Pink-Floyd,Pink-Floyd,MISC,,,de,1
Treffen mit Selenskyj,Treffen mit Selenskyj,MISC,,,de,1
Markenkonzerne,Markenkonzerne,MISC,,,de,1
Rekordgewinne im Jahr 2022.,Rekordgewinne im Jahr 2022.,MISC,,,de,1
EU-Parlamentspräsidentin Metsola,EU-Parlamentspräsidentin Metsola,MISC,,,de,1
Ex-Bundeskanzlerin,Ex-Bundeskanzlerin,MISC,,,de,1
Unesco-Friedenspreis,Unesco-Friedenspreis,MISC,,,de,1
Startup-Ökosystem,Startup-Ökosystem,MISC,,,de,1
Genug Zeit,Genug Zeit,MISC,,,de,1
Gaspreis in Deutschland,Gaspreis in Deutschland,MISC,,,de,1
AfD-A,AfD-A,MISC,,,de,1
Wir verraten dir,Wir verraten dir,MISC,,,de,1
Passagierflugzeuges,Passagierflugzeuges,MISC,,,de,1
MH17,MH17,MISC,0.0,0.0,de,1
Teppichreinigungsdirektor,Teppichreinigungsdirektor,MISC,,,de,1
Duschtür-Spezialisten,Duschtür-Spezialisten,MISC,,,de,1
Israelischer,Israelischer,MISC,,,de,1
Angriffskrieges auf die Ukraine,Angriffskrieges auf die Ukraine,MISC,,,de,1
Deutschlands Ukraine-Politik,Deutschlands Ukraine-Politik,MISC,,,de,1
Spionage-Ballon,Spionage-Ballon,MISC,0.0,0.0,de,1
grotten-dilettantischen,grotten-dilettantischen,MISC,,,de,1
Spitzel-Versuch Chinas,Spitzel-Versuch Chinas,MISC,,,de,1
Kanadischer Leopard,Kanadischer Leopard,MISC,,,de,1
Millionen Schutz-Masken,Millionen Schutz-Masken,MISC,,,de,1
Bulpeleeu lu elueO Pkel lklel Iueklel,Bulpeleeu lu elueO Pkel lklel Iueklel,MISC,,,de,1
6elepe,6elepe,MISC,,,de,1
Schlacht und merzen,Schlacht und merzen,MISC,,,de,1
Oll Gttleleleu pel VP-Pllellhlotle,Oll Gttleleleu pel VP-Pllellhlotle,MISC,,,de,1
Suche nach Lösungen für,Suche nach Lösungen für,MISC,,,de,1
Rund ein Jahr,Rund ein Jahr,MISC,,,de,1
Schlimmste vom Schlimmsten,Schlimmste vom Schlimmsten,MISC,,,de,1
Digitalkonferenz Europe 2023.,Digitalkonferenz Europe 2023.,MISC,,,de,1
Leopard 1A5,Leopard 1A5,MISC,,,de,1
Ungarns Premier,Ungarns Premier,MISC,,,de,1
Schlachtfeld verschaffen +++ Merz,Schlachtfeld verschaffen +++ Merz,MISC,,,de,1
ChatGTP,ChatGTP,MISC,,,de,1
Bot-Software,Bot-Software,MISC,,,de,1
Kampfpanzer-Lieferungen,Kampfpanzer-Lieferungen,MISC,0.0,0.0,de,1
Russische Propaganda,Russische Propaganda,MISC,,,de,1
Offener Brief aus russischer,Offener Brief aus russischer,MISC,,,de,1
Krimtataren,Krimtataren,MISC,,,de,1
Neue LNG-Terminals,Neue LNG-Terminals,MISC,,,de,1
Revolut-Studie,Revolut-Studie,MISC,,,de,1
Super Bowl,Super Bowl,MISC,,,de,1
Winterjacke auf Kredit,Winterjacke auf Kredit,MISC,,,de,1
Euro im Jahr,Euro im Jahr,MISC,,,de,1
Ei­ne Packung Toastbrot,Ei­ne Packung Toastbrot,MISC,,,de,1
iranischem,iranischem,MISC,,,de,1
Krieg und Alzheimer | Zeiträume,Krieg und Alzheimer | Zeiträume,MISC,,,de,1
Ein Jahr dauert der Krieg in der Ukraine,Ein Jahr dauert der Krieg in der Ukraine,MISC,,,de,1
Niederlage der Ukraine,Niederlage der Ukraine,MISC,,,de,1
VIP-Agitator,VIP-Agitator,MISC,,,de,1
Münchner Sicherheitsindex,Münchner Sicherheitsindex,MISC,,,de,1
NRW-Handel,NRW-Handel,MISC,,,de,1
Warum Angst,Warum Angst,MISC,,,de,1
Zeeklpllnhlnleu,Zeeklpllnhlnleu,MISC,,,de,1
Ant-Man,Ant-Man,MISC,,,de,1
Marvel-Enthüllung,Marvel-Enthüllung,MISC,,,de,1
MCU-Oberbösewicht,MCU-Oberbösewicht,MISC,,,de,1
russischen Offensive,russischen Offensive,MISC,,,de,1
Amis,Amis,MISC,,,de,1
Rumänische Kampfpiloten,Rumänische Kampfpiloten,MISC,,,de,1
Brüsseler Treffen,Brüsseler Treffen,MISC,,,de,1
Neue Videoappelle russischer Soldaten,Neue Videoappelle russischer Soldaten,MISC,,,de,1
Wladimi,Wladimi,MISC,,,de,1
Patchwork-Armee,Patchwork-Armee,MISC,,,de,1
Waffen-Sammelsuriums,Waffen-Sammelsuriums,MISC,,,de,1
A6 Kampfpanzer,A6 Kampfpanzer,MISC,,,de,1
Warum Sie das Märchen von der,Warum Sie das Märchen von der,MISC,,,de,1
schli,schli,MISC,,,de,1
E ine Kilowattstunde Strom,E ine Kilowattstunde Strom,MISC,,,de,1
